epoch 210  train_loss=0.3783 train_acc=1.000  val_loss=0.3603 val_acc=1.000
epoch 211  train_loss=0.3814 train_acc=0.999  val_loss=0.3593 val_acc=1.000
epoch 212  train_loss=0.3787 train_acc=1.000  val_loss=0.3593 val_acc=1.000
epoch 213  train_loss=0.3798 train_acc=0.998  val_loss=0.3600 val_acc=1.000
epoch 214  train_loss=0.3821 train_acc=1.000  val_loss=0.3601 val_acc=1.000
epoch 215  train_loss=0.3809 train_acc=1.000  val_loss=0.3606 val_acc=1.000
epoch 216  train_loss=0.3858 train_acc=0.999  val_loss=0.3601 val_acc=1.000
epoch 217  train_loss=0.3813 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch 218  train_loss=0.3821 train_acc=0.999  val_loss=0.3607 val_acc=1.000
epoch 219  train_loss=0.3788 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch 220  train_loss=0.3787 train_acc=1.000  val_loss=0.3591 val_acc=1.000
epoch 221  train_loss=0.3818 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch 222  train_loss=0.3822 train_acc=0.999  val_loss=0.3606 val_acc=1.000
epoch 223  train_loss=0.3816 train_acc=0.998  val_loss=0.3588 val_acc=1.000
epoch 224  train_loss=0.3789 train_acc=0.999  val_loss=0.3606 val_acc=1.000
epoch 225  train_loss=0.3767 train_acc=1.000  val_loss=0.3599 val_acc=1.000
epoch 226  train_loss=0.3795 train_acc=0.999  val_loss=0.3602 val_acc=1.000
epoch 227  train_loss=0.3797 train_acc=0.999  val_loss=0.3590 val_acc=1.000
epoch 228  train_loss=0.3785 train_acc=1.000  val_loss=0.3603 val_acc=1.000
epoch 229  train_loss=0.3770 train_acc=1.000  val_loss=0.3604 val_acc=1.000
epoch 230  train_loss=0.3804 train_acc=0.998  val_loss=0.3607 val_acc=1.000
epoch 231  train_loss=0.3813 train_acc=0.996  val_loss=0.3602 val_acc=1.000
epoch 232  train_loss=0.3845 train_acc=0.996  val_loss=0.3596 val_acc=1.000
epoch 233  train_loss=0.3841 train_acc=0.997  val_loss=0.3597 val_acc=1.000
epoch 234  train_loss=0.3793 train_acc=1.000  val_loss=0.3604 val_acc=1.000
epoch 235  train_loss=0.3808 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch 236  train_loss=0.3782 train_acc=1.000  val_loss=0.3604 val_acc=1.000
epoch 237  train_loss=0.3793 train_acc=0.999  val_loss=0.3607 val_acc=1.000
epoch 238  train_loss=0.3821 train_acc=1.000  val_loss=0.3603 val_acc=1.000
epoch 239  train_loss=0.3808 train_acc=1.000  val_loss=0.3584 val_acc=1.000
epoch 240  train_loss=0.3802 train_acc=0.999  val_loss=0.3620 val_acc=1.000
epoch 241  train_loss=0.3805 train_acc=0.998  val_loss=0.3599 val_acc=1.000
epoch 242  train_loss=0.3811 train_acc=1.000  val_loss=0.3606 val_acc=1.000
epoch 243  train_loss=0.3845 train_acc=0.998  val_loss=0.3592 val_acc=1.000
epoch 244  train_loss=0.3844 train_acc=0.997  val_loss=0.3593 val_acc=1.000
epoch 245  train_loss=0.3793 train_acc=0.999  val_loss=0.3599 val_acc=1.000
epoch 246  train_loss=0.3802 train_acc=1.000  val_loss=0.3611 val_acc=1.000
epoch 247  train_loss=0.3808 train_acc=0.999  val_loss=0.3591 val_acc=1.000
epoch 248  train_loss=0.3776 train_acc=1.000  val_loss=0.3607 val_acc=1.000
epoch 249  train_loss=0.3778 train_acc=0.999  val_loss=0.3599 val_acc=1.000
epoch 250  train_loss=0.3784 train_acc=1.000  val_loss=0.3604 val_acc=1.000
epoch 251  train_loss=0.3770 train_acc=1.000  val_loss=0.3601 val_acc=1.000
epoch 252  train_loss=0.3767 train_acc=1.000  val_loss=0.3589 val_acc=1.000
epoch 253  train_loss=0.3817 train_acc=0.999  val_loss=0.3601 val_acc=1.000
epoch 254  train_loss=0.3785 train_acc=0.999  val_loss=0.3589 val_acc=1.000
epoch 255  train_loss=0.3815 train_acc=0.998  val_loss=0.3589 val_acc=1.000
epoch 256  train_loss=0.3777 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch 257  train_loss=0.3783 train_acc=1.000  val_loss=0.3603 val_acc=1.000
epoch 258  train_loss=0.3773 train_acc=1.000  val_loss=0.3591 val_acc=1.000
epoch 259  train_loss=0.3779 train_acc=1.000  val_loss=0.3587 val_acc=1.000
epoch 260  train_loss=0.3830 train_acc=0.999  val_loss=0.3605 val_acc=1.000
epoch 261  train_loss=0.3782 train_acc=1.000  val_loss=0.3598 val_acc=1.000
epoch 262  train_loss=0.3788 train_acc=0.999  val_loss=0.3598 val_acc=1.000
epoch 263  train_loss=0.3818 train_acc=0.999  val_loss=0.3603 val_acc=1.000
